path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_rough_neutral.wav,-16.412237,96.50061,195.18828,-623.6024,0.03617719,-3.3010302,11.590552,-11.696786642074585,9.320012092590332,-406.21768,21.016798734664917,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_tip_neutral.wav,-15.8779335,97.08471,185.22139,-659.3704,-0.23769249,-3.235185,11.26036,-12.468342781066895,10.794656038284302,-401.43817,23.262998819351196,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_choice_neutral.wav,-18.53997,102.74691,169.28555,-659.5774,-0.40161645,-3.5222604,12.364905,-10.57362985610962,9.338133096694946,-443.61996,19.911762952804565,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_rain_neutral.wav,-17.916565,97.2982,161.62888,-631.2419,-1.2983887,-3.419302,11.858036,-12.718213558197021,9.73416543006897,-412.85825,22.45237898826599,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_knock_neutral.wav,-18.546288,109.00512,175.78586,-649.13446,-1.7178241,-3.48059,12.325595,-11.154256343841553,9.440459966659546,-468.2034,20.5947163105011,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_reach_neutral.wav,-15.91696,96.225845,176.55435,-589.94934,0.3658554,-3.355329,11.620615,-10.930272102355957,9.828160524368286,-407.542,20.758432626724243,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_germ_neutral.wav,-17.728786,97.40535,166.24774,-662.1522,-0.46553665,-3.4214935,11.872702,-10.99976897239685,10.040711402893066,-413.74554,21.040480375289917,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_name_neutral.wav,-18.095238,96.93676,158.01314,-661.6356,-1.7688369,-3.382851,11.727799,-13.630988836288452,8.69040298461914,-408.54764,22.321391820907593,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_half_neutral.wav,-17.769764,96.01952,185.93556,-655.80695,0.7636452,-3.4086952,11.846054,-12.271342515945435,9.687145709991455,-407.58072,21.95848822593689,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_wag_neutral.wav,-17.07444,92.44612,172.99408,-651.0991,-2.506321,-3.326044,11.51909,-12.087369680404663,8.349801540374756,-387.83527,20.43717122077942,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_witch_neutral.wav,-17.809072,97.57021,166.50363,-636.9418,-0.3479836,-3.437817,11.873084,-12.27127981185913,10.307990550994873,-413.96866,22.579270362854004,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_week_neutral.wav,-15.453333,95.285675,178.5405,-648.14935,0.18417883,-3.2528539,11.300223,-13.658778190612793,10.946444988250732,-395.82578,24.605223178863525,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_size_neutral.wav,-16.49101,87.81919,177.15622,-632.7531,-2.391613,-3.163197,11.037052,-13.146588802337646,7.557409763336182,-368.51727,20.703998565673828,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_chair_neutral.wav,-15.969769,83.5062,170.05347,-650.76984,-2.1639552,-3.0572157,10.309384,-14.621060609817505,8.965479135513306,-344.64975,23.58653974533081,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_chalk_neutral.wav,-18.643719,102.91562,172.90184,-648.6777,-1.0920072,-3.4818442,12.324094,-10.089046239852905,8.450937747955322,-442.68015,18.539983987808228,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_bought_neutral.wav,-16.640388,90.31657,186.17097,-654.2323,-1.3120886,-3.0795908,10.587708,-14.354537725448608,9.743764877319336,-371.96802,24.098302602767944,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_late_neutral.wav,-17.962967,94.30171,149.74796,-649.59467,-0.6932721,-3.4201698,11.818922,-12.879274368286133,9.48561406135559,-401.49588,22.364888429641724,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_hurl_neutral.wav,-17.699535,98.9883,184.55319,-573.8559,-2.8668416,-3.3245745,11.591579,-12.797222137451172,9.202039957046509,-420.58426,21.99926209449768,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_sail_neutral.wav,-16.940536,86.83413,165.36197,-643.1837,-2.1100044,-3.2919364,11.332277,-14.426603078842163,8.437778234481812,-366.5982,22.864381313323975,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_beg_neutral.wav,-17.393482,91.604836,159.53291,-656.464,-1.2648994,-3.3394158,11.443285,-13.41329574584961,9.761470317840576,-383.90717,23.174766063690186,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_match_neutral.wav,-17.507654,91.92917,173.9986,-642.8059,-0.9422499,-3.353339,11.491236,-12.567071914672852,10.153339385986328,-387.02097,22.72041130065918,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_rose_neutral.wav,-17.51129,96.76198,212.42606,-591.5619,-1.2503692,-3.3069818,11.580059,-13.325457572937012,9.39675521850586,-410.2602,22.72221279144287,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_jar_neutral.wav,-19.000814,103.03158,179.92844,-662.4896,-2.6537843,-3.2919447,11.651488,-13.523805141448975,8.542848348617554,-437.3609,22.06665349006653,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_met_neutral.wav,-17.306488,102.73986,173.31517,-636.65686,-0.86126107,-3.4759498,12.2006235,-10.338229179382324,8.883888721466064,-439.5327,19.22211790084839,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_mop_neutral.wav,-18.754679,93.57691,178.10532,-651.5104,-3.4758458,-3.333556,11.5874,-14.931739568710327,7.150552153587341,-394.77573,22.08229172229767,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_keg_neutral.wav,-17.124783,89.68701,158.69131,-660.1146,-2.1929417,-3.4002295,11.7379265,-13.334234952926636,9.687465906143188,-379.199,23.021700859069824,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_shawl_neutral.wav,-17.046217,93.01354,178.17331,-639.91376,-0.9821162,-3.3100183,11.439802,-11.97697377204895,9.715903759002686,-392.8815,21.692877531051636,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_time_neutral.wav,-17.79218,95.82093,148.7849,-657.3563,-2.0421774,-3.4277098,11.9194145,-12.914695978164673,9.375909328460693,-404.92108,22.290605306625366,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_read_neutral.wav,-17.418402,97.066055,170.51012,-652.3416,-1.0997125,-3.3654532,11.693328,-12.467220783233643,9.099393367767334,-409.81992,21.566614151000977,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_five_neutral.wav,-17.63057,92.102936,171.9141,-619.9555,-0.91122156,-3.398896,11.805763,-12.654202222824097,10.031486749649048,-392.13474,22.685688972473145,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_thought_neutral.wav,-17.052004,96.14604,158.50467,-654.86035,0.39336213,-3.4000463,11.917063,-11.05593490600586,10.025317430496216,-406.79572,21.081252336502075,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_team_neutral.wav,-17.07232,90.500786,144.90004,-657.43787,-1.8796191,-3.3742416,11.627664,-16.12750816345215,10.917564630508423,-384.84412,27.04507279396057,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_kite_neutral.wav,-18.22203,107.74194,168.85196,-652.9306,-0.10037921,-3.5904746,12.672771,-9.894909620285034,9.710700035095215,-464.12057,19.60560965538025,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_ripe_neutral.wav,-16.242346,97.540054,193.53427,-658.7742,-0.3013686,-3.236382,11.355562,-12.935885429382324,9.342558145523071,-406.5744,22.278443574905396,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_phone_neutral.wav,-18.374866,97.51997,166.47357,-656.4983,-1.8107166,-3.4119549,11.932251,-12.551992416381836,8.555198431015015,-416.10568,21.10719084739685,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_deep_neutral.wav,-18.470894,100.46706,151.14809,-663.4627,-0.53836375,-3.346296,11.551395,-14.27396845817566,10.228930473327637,-423.2788,24.502898931503296,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_soup_neutral.wav,-16.645748,93.28935,160.46725,-649.45447,0.6642432,-3.4071765,11.764415,-12.736394166946411,10.699605941772461,-392.64026,23.436000108718872,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_red_neutral.wav,-17.34248,94.51457,176.82297,-613.2337,-2.342764,-3.3121846,11.5024185,-13.87556791305542,8.722920894622803,-398.54837,22.598488807678223,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_lid_neutral.wav,-17.515022,93.27177,150.73215,-579.7121,-2.0703778,-3.3755682,11.636129,-13.760075569152832,10.09804892539978,-394.98438,23.858124494552612,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_near_neutral.wav,-17.973745,98.750824,169.66821,-644.38367,-1.4707446,-3.4097912,11.883727,-13.940658569335938,10.186193227767944,-421.6716,24.126851797103882,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_such_neutral.wav,-17.63679,91.16377,162.26768,-652.0746,-1.3188597,-3.313989,11.510435,-12.366226434707642,7.988955020904541,-385.56143,20.355181455612183,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_pass_neutral.wav,-17.435843,96.975365,171.13217,-648.0801,-0.02560851,-3.3970754,11.842506,-12.651812076568604,9.748368501663208,-411.58655,22.40018057823181,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_doll_neutral.wav,-17.915453,90.36607,147.27838,-655.6982,-2.8436587,-3.2767384,11.249173,-16.38043212890625,9.489670038223267,-377.47287,25.870102167129517,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_haze_neutral.wav,-17.169308,87.41712,157.25616,-588.5551,-1.3920498,-3.307798,11.388427,-13.315288543701172,8.410794734954834,-369.6954,21.726083278656006,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_mood_neutral.wav,-18.102049,99.44973,161.50403,-660.888,-1.0188506,-3.4600897,12.078909,-13.830716133117676,9.907389879226685,-424.94473,23.73810601234436,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_fail_neutral.wav,-18.10996,92.78525,159.93567,-592.7481,-1.4026015,-3.3339987,11.515517,-14.869777202606201,8.6003897190094,-394.23926,23.4701669216156,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_lore_neutral.wav,-16.971485,90.09917,149.9686,-623.801,-1.8595228,-3.2253919,11.084706,-14.256807088851929,9.608535766601562,-377.08032,23.86534285545349,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_mill_neutral.wav,-17.485935,92.51855,151.04926,-633.80396,-2.7045712,-3.3150387,11.411071,-13.4323091506958,8.888588905334473,-388.8373,22.320898056030273,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav,-16.563358,100.48269,187.35045,-597.0973,-3.002667,-3.2558966,11.449805,-11.580259323120117,8.360708236694336,-423.87152,19.940967559814453,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_have_neutral.wav,-17.920998,93.38096,169.88937,-655.4291,-1.7393291,-3.258508,11.360443,-13.20279574394226,8.476094484329224,-393.16742,21.678890228271484,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_thin_neutral.wav,-17.559551,92.81312,155.44609,-652.46027,-1.5851321,-3.4176357,11.830768,-14.32957673072815,9.096901893615723,-393.7413,23.426478624343872,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_good_neutral.wav,-18.670795,97.154785,156.84369,-661.91364,-1.2028757,-3.4554954,12.020261,-13.509824752807617,9.756744146347046,-414.47458,23.266568899154663,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_back_neutral.wav,-17.085222,93.66372,164.78885,-659.44696,-0.08219737,-3.2210097,11.180638,-11.754135370254517,9.787200927734375,-387.88428,21.54133629798889,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_seize_neutral.wav,-17.939592,96.19196,149.91232,-661.7291,-0.23380503,-3.5422077,12.356346,-12.128624677658081,9.60302448272705,-414.5727,21.731649160385132,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_road_neutral.wav,-18.405258,96.118706,176.26834,-647.9225,-2.2550325,-3.391347,11.855337,-12.784346580505371,7.199986815452576,-408.46158,19.984333395957947,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,-16.99383,89.94418,168.83441,-564.2992,-0.64895374,-3.3478858,11.5618725,-12.63873839378357,8.726749897003174,-380.73062,21.365488290786743,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_gin_neutral.wav,-17.631199,92.77722,155.78845,-656.9127,-1.8538194,-3.39126,11.693082,-14.300507068634033,8.917361497879028,-392.56726,23.21786856651306,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_wife_neutral.wav,-17.170824,86.75925,160.01837,-575.45636,-2.795643,-3.2257643,11.146616,-15.294386148452759,7.749763607978821,-363.91586,23.04414975643158,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_youth_neutral.wav,-17.51181,96.17404,162.27197,-647.98645,-0.3713637,-3.4534597,12.062905,-12.68197751045227,9.312702655792236,-410.27084,21.994680166244507,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_nice_neutral.wav,-17.616238,95.66221,166.28381,-653.7676,-0.19950038,-3.4304364,11.914198,-12.301285982131958,9.912656784057617,-406.30157,22.213942766189575,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_chat_neutral.wav,-17.195139,94.62622,176.32924,-658.87756,0.27778304,-3.3988593,11.711661,-11.886712551116943,10.561388492584229,-397.91986,22.448101043701172,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_pain_neutral.wav,-18.0779,98.032265,144.22864,-660.23206,-0.87408245,-3.4836895,12.142928,-12.740571975708008,9.382700443267822,-418.40253,22.12327241897583,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_join_neutral.wav,-17.890314,91.95271,169.16866,-587.2305,-2.7676868,-3.3548567,11.690591,-14.311413764953613,7.857168436050415,-389.68726,22.16858220100403,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_kill_neutral.wav,-18.31611,96.2679,156.4356,-651.72406,-1.6466295,-3.4852417,12.18778,-12.199170589447021,8.364459991455078,-411.69095,20.5636305809021,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_dead_neutral.wav,-18.13257,90.78592,138.0679,-656.7045,-2.549754,-3.310927,11.30112,-15.914912700653076,8.808285236358643,-382.5058,24.72319793701172,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_hush_neutral.wav,-17.854334,87.153275,152.11636,-584.685,-1.4889307,-3.3393202,11.478248,-13.66433596611023,8.638464212417603,-370.72812,22.302800178527832,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_neat_neutral.wav,-18.107399,101.993095,162.56769,-649.2833,-0.4200138,-3.4431798,12.002848,-13.90114974975586,11.19490361213684,-435.10004,25.0960533618927,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_get_neutral.wav,-16.99986,91.564545,163.23157,-656.854,-0.2445125,-3.334514,11.583771,-14.058928728103638,9.349363803863525,-382.2752,23.408292531967163,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_gun_neutral.wav,-17.691832,94.49554,178.65176,-622.63153,-1.9504448,-3.3594384,11.600689,-14.108701705932617,8.605802536010742,-399.13046,22.71450424194336,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_fall_neutral.wav,-18.18094,101.191025,167.65308,-629.7659,-0.9069844,-3.4705749,12.096643,-10.565584421157837,8.771716117858887,-435.29633,19.337300539016724,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,-17.564129,91.85863,154.71954,-630.9189,-1.8726864,-3.2573454,11.253422,-13.476200342178345,8.157846212387085,-386.6395,21.63404655456543,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_sheep_neutral.wav,-16.064203,88.01616,140.8277,-646.99915,-0.7937733,-3.3263395,11.432426,-14.112321615219116,10.022020816802979,-370.08203,24.134342432022095,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_date_neutral.wav,-16.844418,98.27234,170.12582,-663.1934,1.8311049,-3.45982,11.987885,-11.00685977935791,11.69407057762146,-416.67554,22.70093035697937,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_take_neutral.wav,-16.360384,91.93644,190.44382,-653.5872,-1.819341,-3.2245796,11.216374,-13.371238470077515,8.66044306755066,-382.64896,22.031681537628174,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_pike_neutral.wav,-17.573444,92.318146,151.75085,-657.8271,-1.0997506,-3.3844967,11.694046,-13.12891435623169,9.218828439712524,-388.53308,22.347742795944214,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_tire_neutral.wav,-17.62527,93.1468,149.31055,-660.37555,-1.4278537,-3.405613,11.811908,-12.468191623687744,8.463901042938232,-394.39377,20.932092666625977,TESS,neutral
